expt	item	interference	position	word	region	grammatical	iteration
gug	2	a	8	found	V1	full	0
gug	2	a	9	frightened	V2	full	0
gug	2	a	10	greeted	V3	full	0
gug	2	a	11	the	D4	full	0
gug	2	a	12	grandmother.	N4	full	0
gug	1	a	0	The	D1	full	0
gug	1	a	1	carpenter	N1	full	0
gug	1	a	2	who	R1	full	0
gug	1	a	3	the	D2	full	0
gug	1	a	4	craftsman	N2	full	0
gug	1	a	5	that	R2	full	0
gug	1	a	6	the	D3	full	0
gug	1	a	7	peasant	N3	full	0
gug	1	a	8	carried	V1	full	0
gug	1	a	9	hurt	V2	full	0
gug	1	a	10	supervised	V3	full	0
gug	1	a	11	the	D4	full	0
gug	1	a	12	apprentice.	N4	full	0
gug	13	a	0	The	D1	RemovedV1	0
gug	13	a	1	conductor	N1	RemovedV1	0
gug	13	a	2	who	R1	RemovedV1	0
gug	13	a	3	the	D2	RemovedV1	0
gug	13	a	4	choirmaster	N2	RemovedV1	0
gug	13	a	5	that	R2	RemovedV1	0
gug	13	a	6	the	D3	RemovedV1	0
gug	13	a	7	worker	N3	RemovedV1	0
gug	13	a	8	hit	V2	RemovedV1	0
gug	13	a	9	berated	V3	RemovedV1	0
gug	13	a	10	the	D4	RemovedV1	0
gug	13	a	11	musician.	N4	RemovedV1	0
gug	5	b	0	The	D1	RemovedV1	0
gug	5	b	1	painter	N1	RemovedV1	0
gug	5	b	2	who	R1	RemovedV1	0
gug	5	b	3	the	D2	RemovedV1	0
gug	5	b	4	hut	N2	RemovedV1	0
gug	5	b	5	that	R2	RemovedV1	0
gug	5	b	6	the	D3	RemovedV1	0
gug	5	b	7	father	N3	RemovedV1	0
gug	5	b	8	sheltered	V2	RemovedV1	0
gug	5	b	9	cooked_for	V3	RemovedV1	0
gug	5	b	10	the	D4	RemovedV1	0
gug	5	b	11	artist.	N4	RemovedV1	0
gug	15	b	0	The	D1	RemovedV1	0
gug	15	b	1	cousin	N1	RemovedV1	0
gug	15	b	2	who	R1	RemovedV1	0
gug	15	b	3	the	D2	RemovedV1	0
gug	15	b	4	diamond	N2	RemovedV1	0
gug	15	b	5	that	R2	RemovedV1	0
gug	15	b	6	the	D3	RemovedV1	0
gug	15	b	7	peasant	N3	RemovedV1	0
gug	15	b	8	pleased	V2	RemovedV1	0
gug	15	b	9	hated	V3	RemovedV1	0
gug	15	b	10	the	D4	RemovedV1	0
gug	15	b	11	uncle.	N4	RemovedV1	0
gug	2	a	0	The	D1	RemovedV1	0
gug	2	a	1	mother	N1	RemovedV1	0
gug	2	a	2	who	R1	RemovedV1	0
gug	2	a	3	the	D2	RemovedV1	0
gug	2	a	4	daughter	N2	RemovedV1	0
gug	2	a	5	that	R2	RemovedV1	0
gug	2	a	6	the	D3	RemovedV1	0
gug	2	a	7	sister	N3	RemovedV1	0
gug	2	a	8	frightened	V2	RemovedV1	0
gug	2	a	9	greeted	V3	RemovedV1	0
gug	2	a	10	the	D4	RemovedV1	0
gug	2	a	11	grandmother.	N4	RemovedV1	0
gug	1	b	0	The	D1	RemovedV2	0
gug	1	b	1	carpenter	N1	RemovedV2	0
gug	1	b	2	who	R1	RemovedV2	0
gug	1	b	3	the	D2	RemovedV2	0
gug	1	b	4	pillar	N2	RemovedV2	0
gug	1	b	5	that	R2	RemovedV2	0
gug	1	b	6	the	D3	RemovedV2	0
gug	1	b	7	peasant	N3	RemovedV2	0
gug	1	b	8	carried	V1	RemovedV2	0
gug	1	b	9	supervised	V3	RemovedV2	0
gug	1	b	10	the	D4	RemovedV2	0
gug	1	b	11	apprentice.	N4	RemovedV2	0
gug	10	a	0	The	D1	RemovedV1	0
gug	10	a	1	artist	N1	RemovedV1	0
gug	10	a	2	who	R1	RemovedV1	0
gug	10	a	3	the	D2	RemovedV1	0
gug	10	a	4	sportsman	N2	RemovedV1	0
gug	10	a	5	that	R2	RemovedV1	0
gug	10	a	6	the	D3	RemovedV1	0
gug	10	a	7	guard	N3	RemovedV1	0
gug	10	a	8	annoyed	V2	RemovedV1	0
gug	10	a	9	instructed	V3	RemovedV1	0
gug	10	a	10	the	D4	RemovedV1	0
gug	10	a	11	newscaster.	N4	RemovedV1	0
gug	14	a	0	The	D1	RemovedV2	0
gug	14	a	1	defence	N1	RemovedV2	0
gug	14	a	2	who	R1	RemovedV2	0
gug	14	a	3	the	D2	RemovedV2	0
gug	14	a	4	prosecutor	N2	RemovedV2	0
gug	14	a	5	that	R2	RemovedV2	0
gug	14	a	6	the	D3	RemovedV2	0
gug	14	a	7	spy	N3	RemovedV2	0
gug	14	a	8	looked_at	V1	RemovedV2	0
gug	14	a	9	convinced	V3	RemovedV2	0
gug	14	a	10	the	D4	RemovedV2	0
gug	14	a	11	judge.	N4	RemovedV2	0
gug	4	a	0	The	D1	RemovedV2	0
gug	4	a	1	trader	N1	RemovedV2	0
gug	4	a	2	who	R1	RemovedV2	0
gug	4	a	3	the	D2	RemovedV2	0
gug	4	a	4	businessman	N2	RemovedV2	0
gug	4	a	5	that	R2	RemovedV2	0
gug	4	a	6	the	D3	RemovedV2	0
gug	4	a	7	professor	N3	RemovedV2	0
gug	4	a	8	hired	V1	RemovedV2	0
gug	4	a	9	annoyed	V3	RemovedV2	0
gug	4	a	10	the	D4	RemovedV2	0
gug	4	a	11	investor.	N4	RemovedV2	0
gug	9	a	0	The	D1	RemovedV1	0
gug	9	a	1	dancer	N1	RemovedV1	0
gug	9	a	2	who	R1	RemovedV1	0
gug	9	a	3	the	D2	RemovedV1	0
gug	9	a	4	singer	N2	RemovedV1	0
gug	9	a	5	that	R2	RemovedV1	0
gug	9	a	6	the	D3	RemovedV1	0
gug	9	a	7	bystander	N3	RemovedV1	0
gug	9	a	8	hurt	V2	RemovedV1	0
gug	9	a	9	tipped	V3	RemovedV1	0
gug	9	a	10	the	D4	RemovedV1	0
gug	9	a	11	doorman.	N4	RemovedV1	0
gug	8	b	0	The	D1	full	0
gug	8	b	1	cleaner	N1	full	0
gug	8	b	2	who	R1	full	0
gug	8	b	3	the	D2	full	0
gug	8	b	4	ball	N2	full	0
gug	8	b	5	that	R2	full	0
gug	8	b	6	the	D3	full	0
gug	8	b	7	doctor	N3	full	0
gug	8	b	8	recognized	V1	full	0
gug	8	b	9	hurt	V2	full	0
gug	8	b	10	surprised	V3	full	0
gug	8	b	11	the	D4	full	0
gug	8	b	12	patient.	N4	full	0
gug	5	b	0	The	D1	RemovedV2	0
gug	5	b	1	painter	N1	RemovedV2	0
gug	5	b	2	who	R1	RemovedV2	0
gug	5	b	3	the	D2	RemovedV2	0
gug	5	b	4	hut	N2	RemovedV2	0
gug	5	b	5	that	R2	RemovedV2	0
gug	5	b	6	the	D3	RemovedV2	0
gug	5	b	7	father	N3	RemovedV2	0
gug	5	b	8	missed	V1	RemovedV2	0
gug	5	b	9	cooked_for	V3	RemovedV2	0
gug	5	b	10	the	D4	RemovedV2	0
gug	5	b	11	artist.	N4	RemovedV2	0
gug	13	b	0	The	D1	RemovedV2	0
gug	13	b	1	conductor	N1	RemovedV2	0
gug	13	b	2	who	R1	RemovedV2	0
gug	13	b	3	the	D2	RemovedV2	0
gug	13	b	4	sponge	N2	RemovedV2	0
gug	13	b	5	that	R2	RemovedV2	0
gug	13	b	6	the	D3	RemovedV2	0
gug	13	b	7	worker	N3	RemovedV2	0
gug	13	b	8	ignored	V1	RemovedV2	0
gug	13	b	9	berated	V3	RemovedV2	0
gug	13	b	10	the	D4	RemovedV2	0
gug	13	b	11	musician.	N4	RemovedV2	0
gug	11	b	0	The	D1	RemovedV1	0
gug	11	b	1	clerk	N1	RemovedV1	0
gug	11	b	2	who	R1	RemovedV1	0
gug	11	b	3	the	D2	RemovedV1	0
gug	11	b	4	walking_stick	N2	RemovedV1	0
gug	11	b	5	that	R2	RemovedV1	0
gug	11	b	6	the	D3	RemovedV1	0
gug	11	b	7	visitor	N3	RemovedV1	0
gug	11	b	8	helped	V2	RemovedV1	0
gug	11	b	9	annoyed	V3	RemovedV1	0
gug	11	b	10	the	D4	RemovedV1	0
gug	11	b	11	neighbor.	N4	RemovedV1	0
gug	8	a	0	The	D1	RemovedV2	0
gug	8	a	1	cleaner	N1	RemovedV2	0
gug	8	a	2	who	R1	RemovedV2	0
gug	8	a	3	the	D2	RemovedV2	0
gug	8	a	4	janitor	N2	RemovedV2	0
gug	8	a	5	that	R2	RemovedV2	0
gug	8	a	6	the	D3	RemovedV2	0
gug	8	a	7	doctor	N3	RemovedV2	0
gug	8	a	8	recognized	V1	RemovedV2	0
gug	8	a	9	surprised	V3	RemovedV2	0
gug	8	a	10	the	D4	RemovedV2	0
gug	8	a	11	patient.	N4	RemovedV2	0
gug	1	a	0	The	D1	RemovedV1	0
gug	1	a	1	carpenter	N1	RemovedV1	0
gug	1	a	2	who	R1	RemovedV1	0
gug	1	a	3	the	D2	RemovedV1	0
gug	1	a	4	craftsman	N2	RemovedV1	0
gug	1	a	5	that	R2	RemovedV1	0
gug	1	a	6	the	D3	RemovedV1	0
gug	1	a	7	peasant	N3	RemovedV1	0
gug	1	a	8	hurt	V2	RemovedV1	0
gug	1	a	9	supervised	V3	RemovedV1	0
gug	1	a	10	the	D4	RemovedV1	0
gug	1	a	11	apprentice.	N4	RemovedV1	0
gug	7	b	0	The	D1	RemovedV2	0
gug	7	b	1	pharmacist	N1	RemovedV2	0
gug	7	b	2	who	R1	RemovedV2	0
gug	7	b	3	the	D2	RemovedV2	0
gug	7	b	4	button	N2	RemovedV2	0
gug	7	b	5	that	R2	RemovedV2	0
gug	7	b	6	the	D3	RemovedV2	0
gug	7	b	7	stranger	N3	RemovedV2	0
gug	7	b	8	saw	V1	RemovedV2	0
gug	7	b	9	questioned	V3	RemovedV2	0
gug	7	b	10	the	D4	RemovedV2	0
gug	7	b	11	customer.	N4	RemovedV2	0
gug	10	a	0	The	D1	RemovedV2	0
gug	10	a	1	artist	N1	RemovedV2	0
gug	10	a	2	who	R1	RemovedV2	0
gug	10	a	3	the	D2	RemovedV2	0
gug	10	a	4	sportsman	N2	RemovedV2	0
gug	10	a	5	that	R2	RemovedV2	0
gug	10	a	6	the	D3	RemovedV2	0
gug	10	a	7	guard	N3	RemovedV2	0
gug	10	a	8	shouted_at	V1	RemovedV2	0
gug	10	a	9	instructed	V3	RemovedV2	0
gug	10	a	10	the	D4	RemovedV2	0
gug	10	a	11	newscaster.	N4	RemovedV2	0
gug	11	a	0	The	D1	RemovedV1	0
gug	11	a	1	clerk	N1	RemovedV1	0
gug	11	a	2	who	R1	RemovedV1	0
gug	11	a	3	the	D2	RemovedV1	0
gug	11	a	4	bureaucrat	N2	RemovedV1	0
gug	11	a	5	that	R2	RemovedV1	0
gug	11	a	6	the	D3	RemovedV1	0
gug	11	a	7	visitor	N3	RemovedV1	0
gug	11	a	8	helped	V2	RemovedV1	0
gug	11	a	9	annoyed	V3	RemovedV1	0
gug	11	a	10	the	D4	RemovedV1	0
gug	11	a	11	neighbor.	N4	RemovedV1	0
gug	11	b	0	The	D1	full	0
gug	11	b	1	clerk	N1	full	0
gug	11	b	2	who	R1	full	0
gug	11	b	3	the	D2	full	0
gug	11	b	4	walking_stick	N2	full	0
gug	11	b	5	that	R2	full	0
gug	11	b	6	the	D3	full	0
gug	11	b	7	visitor	N3	full	0
gug	11	b	8	forgotten_about	V1	full	0
gug	11	b	9	helped	V2	full	0
gug	11	b	10	annoyed	V3	full	0
gug	11	b	11	the	D4	full	0
gug	11	b	12	neighbor.	N4	full	0
gug	13	b	0	The	D1	full	0
gug	13	b	1	conductor	N1	full	0
gug	13	b	2	who	R1	full	0
gug	13	b	3	the	D2	full	0
gug	13	b	4	sponge	N2	full	0
gug	13	b	5	that	R2	full	0
gug	13	b	6	the	D3	full	0
gug	13	b	7	worker	N3	full	0
gug	13	b	8	ignored	V1	full	0
gug	13	b	9	hit	V2	full	0
gug	13	b	10	berated	V3	full	0
gug	13	b	11	the	D4	full	0
gug	13	b	12	musician.	N4	full	0
gug	13	a	0	The	D1	RemovedV2	0
gug	13	a	1	conductor	N1	RemovedV2	0
gug	13	a	2	who	R1	RemovedV2	0
gug	13	a	3	the	D2	RemovedV2	0
gug	13	a	4	choirmaster	N2	RemovedV2	0
gug	13	a	5	that	R2	RemovedV2	0
gug	13	a	6	the	D3	RemovedV2	0
gug	13	a	7	worker	N3	RemovedV2	0
gug	13	a	8	ignored	V1	RemovedV2	0
gug	13	a	9	berated	V3	RemovedV2	0
gug	13	a	10	the	D4	RemovedV2	0
gug	13	a	11	musician.	N4	RemovedV2	0
gug	13	b	0	The	D1	RemovedV1	0
gug	13	b	1	conductor	N1	RemovedV1	0
gug	13	b	2	who	R1	RemovedV1	0
gug	13	b	3	the	D2	RemovedV1	0
gug	13	b	4	sponge	N2	RemovedV1	0
gug	13	b	5	that	R2	RemovedV1	0
gug	13	b	6	the	D3	RemovedV1	0
gug	13	b	7	worker	N3	RemovedV1	0
gug	13	b	8	hit	V2	RemovedV1	0
gug	13	b	9	berated	V3	RemovedV1	0
gug	13	b	10	the	D4	RemovedV1	0
gug	13	b	11	musician.	N4	RemovedV1	0
gug	9	b	0	The	D1	RemovedV1	0
gug	9	b	1	dancer	N1	RemovedV1	0
gug	9	b	2	who	R1	RemovedV1	0
gug	9	b	3	the	D2	RemovedV1	0
gug	9	b	4	shoe	N2	RemovedV1	0
gug	9	b	5	that	R2	RemovedV1	0
gug	9	b	6	the	D3	RemovedV1	0
gug	9	b	7	bystander	N3	RemovedV1	0
gug	9	b	8	hurt	V2	RemovedV1	0
gug	9	b	9	tipped	V3	RemovedV1	0
gug	9	b	10	the	D4	RemovedV1	0
gug	9	b	11	doorman.	N4	RemovedV1	0
gug	11	b	0	The	D1	RemovedV2	0
gug	11	b	1	clerk	N1	RemovedV2	0
gug	11	b	2	who	R1	RemovedV2	0
gug	11	b	3	the	D2	RemovedV2	0
gug	11	b	4	walking_stick	N2	RemovedV2	0
gug	11	b	5	that	R2	RemovedV2	0
gug	11	b	6	the	D3	RemovedV2	0
gug	11	b	7	visitor	N3	RemovedV2	0
gug	11	b	8	forgotten_about	V1	RemovedV2	0
gug	11	b	9	annoyed	V3	RemovedV2	0
gug	11	b	10	the	D4	RemovedV2	0
gug	11	b	11	neighbor.	N4	RemovedV2	0
gug	1	a	0	The	D1	RemovedV2	0
gug	1	a	1	carpenter	N1	RemovedV2	0
gug	1	a	2	who	R1	RemovedV2	0
gug	1	a	3	the	D2	RemovedV2	0
gug	1	a	4	craftsman	N2	RemovedV2	0
gug	1	a	5	that	R2	RemovedV2	0
gug	1	a	6	the	D3	RemovedV2	0
gug	1	a	7	peasant	N3	RemovedV2	0
gug	1	a	8	carried	V1	RemovedV2	0
gug	1	a	9	supervised	V3	RemovedV2	0
gug	1	a	10	the	D4	RemovedV2	0
gug	1	a	11	apprentice.	N4	RemovedV2	0
gug	16	b	0	The	D1	RemovedV1	0
gug	16	b	1	painter	N1	RemovedV1	0
gug	16	b	2	who	R1	RemovedV1	0
gug	16	b	3	the	D2	RemovedV1	0
gug	16	b	4	film	N2	RemovedV1	0
gug	16	b	5	that	R2	RemovedV1	0
gug	16	b	6	the	D3	RemovedV1	0
gug	16	b	7	friend	N3	RemovedV1	0
gug	16	b	8	disturbed	V2	RemovedV1	0
gug	16	b	9	admired	V3	RemovedV1	0
gug	16	b	10	the	D4	RemovedV1	0
gug	16	b	11	poet.	N4	RemovedV1	0
gug	4	b	0	The	D1	full	0
gug	4	b	1	trader	N1	full	0
gug	4	b	2	who	R1	full	0
gug	4	b	3	the	D2	full	0
gug	4	b	4	computer	N2	full	0
gug	4	b	5	that	R2	full	0
gug	4	b	6	the	D3	full	0
gug	4	b	7	professor	N3	full	0
gug	4	b	8	hired	V1	full	0
gug	4	b	9	confused	V2	full	0
gug	4	b	10	annoyed	V3	full	0
gug	4	b	11	the	D4	full	0
gug	4	b	12	investor.	N4	full	0
gug	9	a	0	The	D1	RemovedV2	0
gug	9	a	1	dancer	N1	RemovedV2	0
gug	9	a	2	who	R1	RemovedV2	0
gug	9	a	3	the	D2	RemovedV2	0
gug	9	a	4	singer	N2	RemovedV2	0
gug	9	a	5	that	R2	RemovedV2	0
gug	9	a	6	the	D3	RemovedV2	0
gug	9	a	7	bystander	N3	RemovedV2	0
gug	9	a	8	admired	V1	RemovedV2	0
gug	9	a	9	tipped	V3	RemovedV2	0
gug	9	a	10	the	D4	RemovedV2	0
gug	9	a	11	doorman.	N4	RemovedV2	0
gug	6	b	0	The	D1	RemovedV1	0
gug	6	b	1	saxophonist	N1	RemovedV1	0
gug	6	b	2	who	R1	RemovedV1	0
gug	6	b	3	the	D2	RemovedV1	0
gug	6	b	4	baton	N2	RemovedV1	0
gug	6	b	5	that	R2	RemovedV1	0
gug	6	b	6	the	D3	RemovedV1	0
gug	6	b	7	conductor	N3	RemovedV1	0
gug	6	b	8	distracted	V2	RemovedV1	0
gug	6	b	9	thanked	V3	RemovedV1	0
gug	6	b	10	the	D4	RemovedV1	0
gug	6	b	11	violinist.	N4	RemovedV1	0
gug	12	a	0	The	D1	RemovedV2	0
gug	12	a	1	son	N1	RemovedV2	0
gug	12	a	2	who	R1	RemovedV2	0
gug	12	a	3	the	D2	RemovedV2	0
gug	12	a	4	father	N2	RemovedV2	0
gug	12	a	5	that	R2	RemovedV2	0
gug	12	a	6	the	D3	RemovedV2	0
gug	12	a	7	teacher	N3	RemovedV2	0
gug	12	a	8	saw	V1	RemovedV2	0
gug	12	a	9	visited	V3	RemovedV2	0
gug	12	a	10	the	D4	RemovedV2	0
gug	12	a	11	grandfather.	N4	RemovedV2	0
gug	4	b	0	The	D1	RemovedV2	0
gug	4	b	1	trader	N1	RemovedV2	0
gug	4	b	2	who	R1	RemovedV2	0
gug	4	b	3	the	D2	RemovedV2	0
gug	4	b	4	computer	N2	RemovedV2	0
gug	4	b	5	that	R2	RemovedV2	0
gug	4	b	6	the	D3	RemovedV2	0
gug	4	b	7	professor	N3	RemovedV2	0
gug	4	b	8	hired	V1	RemovedV2	0
gug	4	b	9	annoyed	V3	RemovedV2	0
gug	4	b	10	the	D4	RemovedV2	0
gug	4	b	11	investor.	N4	RemovedV2	0
gug	12	a	0	The	D1	RemovedV1	0
gug	12	a	1	son	N1	RemovedV1	0
gug	12	a	2	who	R1	RemovedV1	0
gug	12	a	3	the	D2	RemovedV1	0
gug	12	a	4	father	N2	RemovedV1	0
gug	12	a	5	that	R2	RemovedV1	0
gug	12	a	6	the	D3	RemovedV1	0
gug	12	a	7	teacher	N3	RemovedV1	0
gug	12	a	8	disturbed	V2	RemovedV1	0
gug	12	a	9	visited	V3	RemovedV1	0
gug	12	a	10	the	D4	RemovedV1	0
gug	12	a	11	grandfather.	N4	RemovedV1	0
gug	8	b	0	The	D1	RemovedV2	0
gug	8	b	1	cleaner	N1	RemovedV2	0
gug	8	b	2	who	R1	RemovedV2	0
gug	8	b	3	the	D2	RemovedV2	0
gug	8	b	4	ball	N2	RemovedV2	0
gug	8	b	5	that	R2	RemovedV2	0
gug	8	b	6	the	D3	RemovedV2	0
gug	8	b	7	doctor	N3	RemovedV2	0
gug	8	b	8	recognized	V1	RemovedV2	0
gug	8	b	9	surprised	V3	RemovedV2	0
gug	8	b	10	the	D4	RemovedV2	0
gug	8	b	11	patient.	N4	RemovedV2	0
gug	7	b	0	The	D1	RemovedV1	0
gug	7	b	1	pharmacist	N1	RemovedV1	0
gug	7	b	2	who	R1	RemovedV1	0
gug	7	b	3	the	D2	RemovedV1	0
gug	7	b	4	button	N2	RemovedV1	0
gug	7	b	5	that	R2	RemovedV1	0
gug	7	b	6	the	D3	RemovedV1	0
gug	7	b	7	stranger	N3	RemovedV1	0
gug	7	b	8	troubled	V2	RemovedV1	0
gug	7	b	9	questioned	V3	RemovedV1	0
gug	7	b	10	the	D4	RemovedV1	0
gug	7	b	11	customer.	N4	RemovedV1	0
gug	8	b	0	The	D1	RemovedV1	0
gug	8	b	1	cleaner	N1	RemovedV1	0
gug	8	b	2	who	R1	RemovedV1	0
gug	8	b	3	the	D2	RemovedV1	0
gug	8	b	4	ball	N2	RemovedV1	0
gug	8	b	5	that	R2	RemovedV1	0
gug	8	b	6	the	D3	RemovedV1	0
gug	8	b	7	doctor	N3	RemovedV1	0
gug	8	b	8	hurt	V2	RemovedV1	0
gug	8	b	9	surprised	V3	RemovedV1	0
gug	8	b	10	the	D4	RemovedV1	0
gug	8	b	11	patient.	N4	RemovedV1	0
gug	15	a	0	The	D1	RemovedV1	0
gug	15	a	1	cousin	N1	RemovedV1	0
gug	15	a	2	who	R1	RemovedV1	0
gug	15	a	3	the	D2	RemovedV1	0
gug	15	a	4	brother	N2	RemovedV1	0
gug	15	a	5	that	R2	RemovedV1	0
gug	15	a	6	the	D3	RemovedV1	0
gug	15	a	7	peasant	N3	RemovedV1	0
gug	15	a	8	pleased	V2	RemovedV1	0
gug	15	a	9	hated	V3	RemovedV1	0
gug	15	a	10	the	D4	RemovedV1	0
gug	15	a	11	uncle.	N4	RemovedV1	0
gug	13	a	0	The	D1	full	0
gug	13	a	1	conductor	N1	full	0
gug	13	a	2	who	R1	full	0
gug	13	a	3	the	D2	full	0
gug	13	a	4	choirmaster	N2	full	0
gug	13	a	5	that	R2	full	0
gug	13	a	6	the	D3	full	0
gug	13	a	7	worker	N3	full	0
gug	13	a	8	ignored	V1	full	0
gug	13	a	9	hit	V2	full	0
gug	13	a	10	berated	V3	full	0
gug	13	a	11	the	D4	full	0
gug	13	a	12	musician.	N4	full	0
gug	3	b	0	The	D1	RemovedV2	0
gug	3	b	1	worker	N1	RemovedV2	0
gug	3	b	2	who	R1	RemovedV2	0
gug	3	b	3	the	D2	RemovedV2	0
gug	3	b	4	bucket	N2	RemovedV2	0
gug	3	b	5	that	R2	RemovedV2	0
gug	3	b	6	the	D3	RemovedV2	0
gug	3	b	7	foreman	N3	RemovedV2	0
gug	3	b	8	looked_for	V1	RemovedV2	0
gug	3	b	9	questioned	V3	RemovedV2	0
gug	3	b	10	the	D4	RemovedV2	0
gug	3	b	11	shepherd.	N4	RemovedV2	0
gug	15	b	0	The	D1	full	0
gug	15	b	1	cousin	N1	full	0
gug	15	b	2	who	R1	full	0
gug	15	b	3	the	D2	full	0
gug	15	b	4	diamond	N2	full	0
gug	15	b	5	that	R2	full	0
gug	15	b	6	the	D3	full	0
gug	15	b	7	peasant	N3	full	0
gug	15	b	8	described	V1	full	0
gug	15	b	9	pleased	V2	full	0
gug	15	b	10	hated	V3	full	0
gug	15	b	11	the	D4	full	0
gug	15	b	12	uncle.	N4	full	0
gug	8	a	0	The	D1	full	0
gug	8	a	1	cleaner	N1	full	0
gug	8	a	2	who	R1	full	0
gug	8	a	3	the	D2	full	0
gug	8	a	4	janitor	N2	full	0
gug	8	a	5	that	R2	full	0
gug	8	a	6	the	D3	full	0
gug	8	a	7	doctor	N3	full	0
gug	8	a	8	recognized	V1	full	0
gug	8	a	9	hurt	V2	full	0
gug	8	a	10	surprised	V3	full	0
gug	8	a	11	the	D4	full	0
gug	8	a	12	patient.	N4	full	0
gug	3	b	0	The	D1	full	0
gug	3	b	1	worker	N1	full	0
gug	3	b	2	who	R1	full	0
gug	3	b	3	the	D2	full	0
gug	3	b	4	bucket	N2	full	0
gug	3	b	5	that	R2	full	0
gug	3	b	6	the	D3	full	0
gug	3	b	7	foreman	N3	full	0
gug	3	b	8	looked_for	V1	full	0
gug	3	b	9	injured	V2	full	0
gug	3	b	10	questioned	V3	full	0
gug	3	b	11	the	D4	full	0
gug	3	b	12	shepherd.	N4	full	0
gug	1	b	0	The	D1	RemovedV1	0
gug	1	b	1	carpenter	N1	RemovedV1	0
gug	1	b	2	who	R1	RemovedV1	0
gug	1	b	3	the	D2	RemovedV1	0
gug	1	b	4	pillar	N2	RemovedV1	0
gug	1	b	5	that	R2	RemovedV1	0
gug	1	b	6	the	D3	RemovedV1	0
gug	1	b	7	peasant	N3	RemovedV1	0
gug	1	b	8	hurt	V2	RemovedV1	0
gug	1	b	9	supervised	V3	RemovedV1	0
gug	1	b	10	the	D4	RemovedV1	0
gug	1	b	11	apprentice.	N4	RemovedV1	0
gug	16	a	0	The	D1	RemovedV2	0
gug	16	a	1	painter	N1	RemovedV2	0
gug	16	a	2	who	R1	RemovedV2	0
gug	16	a	3	the	D2	RemovedV2	0
gug	16	a	4	musician	N2	RemovedV2	0
gug	16	a	5	that	R2	RemovedV2	0
gug	16	a	6	the	D3	RemovedV2	0
gug	16	a	7	friend	N3	RemovedV2	0
gug	16	a	8	liked	V1	RemovedV2	0
gug	16	a	9	admired	V3	RemovedV2	0
gug	16	a	10	the	D4	RemovedV2	0
gug	16	a	11	poet.	N4	RemovedV2	0
gug	9	b	0	The	D1	full	1
gug	9	b	1	dancer	N1	full	1
gug	9	b	2	who	R1	full	1
gug	9	b	3	the	D2	full	1
gug	9	b	4	shoe	N2	full	1
gug	9	b	5	that	R2	full	1
gug	9	b	6	the	D3	full	1
gug	9	b	7	bystander	N3	full	1
gug	9	b	8	admired	V1	full	1
gug	9	b	9	hurt	V2	full	1
gug	9	b	10	tipped	V3	full	1
gug	9	b	11	the	D4	full	1
gug	9	b	12	doorman.	N4	full	1
gug	4	b	0	The	D1	RemovedV1	1
gug	4	b	1	trader	N1	RemovedV1	1
gug	4	b	2	who	R1	RemovedV1	1
gug	4	b	3	the	D2	RemovedV1	1
gug	4	b	4	computer	N2	RemovedV1	1
gug	4	b	5	that	R2	RemovedV1	1
gug	4	b	6	the	D3	RemovedV1	1
gug	4	b	7	professor	N3	RemovedV1	1
gug	4	b	8	confused	V2	RemovedV1	1
gug	4	b	9	annoyed	V3	RemovedV1	1
gug	4	b	10	the	D4	RemovedV1	1
gug	4	b	11	investor.	N4	RemovedV1	1
gug	5	a	0	The	D1	RemovedV1	1
gug	5	a	1	painter	N1	RemovedV1	1
gug	5	a	2	who	R1	RemovedV1	1
gug	5	a	3	the	D2	RemovedV1	1
gug	5	a	4	musician	N2	RemovedV1	1
gug	5	a	5	that	R2	RemovedV1	1
gug	5	a	6	the	D3	RemovedV1	1
gug	5	a	7	father	N3	RemovedV1	1
gug	5	a	8	sheltered	V2	RemovedV1	1
gug	5	a	9	cooked_for	V3	RemovedV1	1
gug	5	a	10	the	D4	RemovedV1	1
gug	5	a	11	artist.	N4	RemovedV1	1
gug	6	a	0	The	D1	RemovedV1	1
gug	6	a	1	saxophonist	N1	RemovedV1	1
gug	6	a	2	who	R1	RemovedV1	1
gug	6	a	3	the	D2	RemovedV1	1
gug	6	a	4	trumpeter	N2	RemovedV1	1
gug	6	a	5	that	R2	RemovedV1	1
gug	6	a	6	the	D3	RemovedV1	1
gug	6	a	7	conductor	N3	RemovedV1	1
gug	6	a	8	distracted	V2	RemovedV1	1
gug	6	a	9	thanked	V3	RemovedV1	1
gug	6	a	10	the	D4	RemovedV1	1
gug	6	a	11	violinist.	N4	RemovedV1	1
gug	2	b	0	The	D1	RemovedV1	1
gug	2	b	1	mother	N1	RemovedV1	1
gug	2	b	2	who	R1	RemovedV1	1
gug	2	b	3	the	D2	RemovedV1	1
gug	2	b	4	gun	N2	RemovedV1	1
gug	2	b	5	that	R2	RemovedV1	1
gug	2	b	6	the	D3	RemovedV1	1
gug	2	b	7	sister	N3	RemovedV1	1
gug	2	b	8	frightened	V2	RemovedV1	1
gug	2	b	9	greeted	V3	RemovedV1	1
gug	2	b	10	the	D4	RemovedV1	1
gug	2	b	11	grandmother.	N4	RemovedV1	1
gug	12	a	0	The	D1	full	1
gug	12	a	1	son	N1	full	1
gug	12	a	2	who	R1	full	1
gug	12	a	3	the	D2	full	1
gug	12	a	4	father	N2	full	1
gug	12	a	5	that	R2	full	1
gug	12	a	6	the	D3	full	1
gug	12	a	7	teacher	N3	full	1
