rate	version	filenum	counter	word	position	score	performance	learning_rate	entropy_weight	memRate	lr_decay	dual_learning_rate	momentum	replicates	predictionLoss	reconstructionLoss
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	6	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	7	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	8	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	9	0.94	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	10	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	11	0.9	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	12	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	13	0.93	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	14	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	15	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	16	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	17	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	18	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	19	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	finding 	20	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	0	0.11	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	1	0.99	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	2	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	3	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	4	0.94	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	5	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	6	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	7	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	8	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	9	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	10	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	11	0.92	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	12	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	13	0.93	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	14	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	15	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	16	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	17	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	18	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	19	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	prediction 	20	0.98	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	0	0.11	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	1	0.7	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	2	0.64	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	3	0.64	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	4	0.57	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	5	0.65	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	6	0.67	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	7	0.62	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	8	0.61	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	9	0.61	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	10	0.69	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	11	0.59	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	12	0.63	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	13	0.59	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	14	0.68	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	15	0.67	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	16	0.7	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	17	0.67	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	18	0.63	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	19	0.64	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	of 	20	0.67	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	0	0.11	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	1	0.89	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	2	0.81	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	3	0.8	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	4	0.75	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	5	0.79	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	6	0.84	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	7	0.77	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	8	0.77	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	9	0.78	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	10	0.83	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	11	0.73	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	12	0.77	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	13	0.74	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	14	0.81	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	15	0.83	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	16	0.83	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	17	0.82	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	18	0.8	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	19	0.8	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	by 	20	0.83	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	0	0.11	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	1	0.99	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	2	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	3	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	4	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	5	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	6	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	7	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	8	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	9	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	10	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	11	0.92	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	12	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	13	0.93	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	14	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	15	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	16	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	17	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	18	0.96	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	19	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	40	about 	20	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	0	0.05	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	1	0.57	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	2	0.51	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	3	0.56	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	4	0.42	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	5	0.54	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	6	0.5	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	7	0.48	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	8	0.47	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	9	0.41	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	10	0.54	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	11	0.48	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	12	0.54	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	13	0.42	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	14	0.63	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	15	0.56	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	16	0.68	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	17	0.57	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	18	0.49	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	19	0.55	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	the 	20	0.53	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	0	0.05	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	1	0.9	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	2	0.82	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	3	0.8	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	4	0.71	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	5	0.74	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	6	0.81	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	7	0.78	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	8	0.78	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	9	0.67	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	10	0.8	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	11	0.77	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	12	0.81	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	13	0.68	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	14	0.82	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	15	0.82	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	16	0.85	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	17	0.82	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	18	0.77	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	19	0.81	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	was 	20	0.85	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	that 	0	0.05	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	that 	1	0.97	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
-1.0	_SuperLong_WithAutoencoder.py	491469421	80	that 	2	0.95	3.926094602878724	None	0.0	0.8496	1.0	0.1	0.7	12.0	3.848147936269357	0.07878626478509985
